"BOOT_IMAGE",COMMAND,CanMultiSession,NR,PID,PWD,TTY,UID,USER,"_raw","_time","active_time",api,apparmor,capability,capname,class,code,comm,datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone","denied_mask",dev,dropped,euid,eventtype,fsuid,host,index,ino,ioctlcmd,linecount,logname,msg,name,operation,ouid,path,permissive,pfsense,pid,profile,punct,received,"requested_mask",resettable,root,ruser,scontext,sent,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",tclass,tcontext,timeendpos,timestamp,timestartpos,type,uid,user,v,vendor,version
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34844
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x315514

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,29,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4634
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34843
Keywords=Audit Success
TaskCategory=Logoff
OpCode=Info
Message=An account was logged off.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x315224

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,22,,,,,,,,,,,"//_::_====-..=___.===_===____.\r\r:\rt_:tt---\rt_:tt-$",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4624
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34842
Keywords=Audit Success
TaskCategory=Logon
OpCode=Info
Message=An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD.LAB
	Logon ID:		0x315224
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{3502164a-98e1-6f9c-e996-af6693339d7d}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,70,,,,,,,,,,,"//_::_====-..=___.===_===_____.\r\r:\rt_:tt---\rt_:tt-",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34841
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x315224

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,29,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4634
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34840
Keywords=Audit Success
TaskCategory=Logoff
OpCode=Info
Message=An account was logged off.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x314E34

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,22,,,,,,,,,,,"//_::_====-..=___.===_===____.\r\r:\rt_:tt---\rt_:tt-$",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4634
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34839
Keywords=Audit Success
TaskCategory=Logoff
OpCode=Info
Message=An account was logged off.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x314E7E

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,22,,,,,,,,,,,"//_::_====-..=___.===_===____.\r\r:\rt_:tt---\rt_:tt-$",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4624
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34838
Keywords=Audit Success
TaskCategory=Logon
OpCode=Info
Message=An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD.LAB
	Logon ID:		0x314E7E
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{3502164a-98e1-6f9c-e996-af6693339d7d}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.80.80.2
	Source Port:		63403

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,70,,,,,,,,,,,"//_::_====-..=___.===_===_____.\r\r:\rt_:tt---\rt_:tt-",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34837
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x314E7E

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,29,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4624
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34836
Keywords=Audit Success
TaskCategory=Logon
OpCode=Info
Message=An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD.LAB
	Logon ID:		0x314E34
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{3502164a-98e1-6f9c-e996-af6693339d7d}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,70,,,,,,,,,,,"//_::_====-..=___.===_===_____.\r\r:\rt_:tt---\rt_:tt-",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34835
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x314E34

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,29,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4624
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34834
Keywords=Audit Success
TaskCategory=Logon
OpCode=Info
Message=An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Delegation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD.LAB
	Logon ID:		0x314B12
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{6fc0b47c-b16b-3f3c-308c-d5a19dd20900}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	fe80::f5dd:b4f4:d6eb:2070
	Source Port:		63402

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,70,,,,,,,,,,,"//_::_====-..=___.===_===_____.\r\r:\rt_:tt---\rt_:tt-",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34833
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x314B12

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,29,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4624
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34832
Keywords=Audit Success
TaskCategory=Logon
OpCode=Info
Message=An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD.LAB
	Logon ID:		0x3149C3
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{3502164a-98e1-6f9c-e996-af6693339d7d}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	fe80::f5dd:b4f4:d6eb:2070
	Source Port:		63401

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,70,,,,,,,,,,,"//_::_====-..=___.===_===_____.\r\r:\rt_:tt---\rt_:tt-",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34831
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x3149C3

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,29,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:25 AM
LogName=System
EventCode=7036
EventType=4
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft-Windows-Service Control Manager
Type=Information
RecordNumber=7648
Keywords=Classic
TaskCategory=None
OpCode=The operation completed successfully.
Message=The AppX Deployment Service (AppXSVC) service entered the running state.","2025-11-10T10:04:25.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,12,,,,,,,,,,,"//_::_====-..=--__=====___.=____()_____.",,,,,,,,"WinEventLog:System","WinEventLog:System","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:24 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34830
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","2025-11-10T10:04:24.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,31,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:24 AM
LogName=Security
EventCode=4624
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34829
Keywords=Audit Success
TaskCategory=Logon
OpCode=Info
Message=An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SOC-AD1$
	Account Domain:		AD
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x26c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","2025-11-10T10:04:24.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,70,,,,,,,,,,,"//_::_====-..=___.===_===_____.\r\r:\rt_:tt---\rt_:tt-",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:24 AM
LogName=System
EventCode=7036
EventType=4
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft-Windows-Service Control Manager
Type=Information
RecordNumber=7647
Keywords=Classic
TaskCategory=None
OpCode=The operation completed successfully.
Message=The Windows Camera Frame Server Monitor service entered the running state.","2025-11-10T10:04:24.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,12,,,,,,,,,,,"//_::_====-..=--__=====___.=__________.",,,,,,,,"WinEventLog:System","WinEventLog:System","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:24 AM
LogName=System
EventCode=7036
EventType=4
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft-Windows-Service Control Manager
Type=Information
RecordNumber=7646
Keywords=Classic
TaskCategory=None
OpCode=The operation completed successfully.
Message=The Windows Camera Frame Server service entered the running state.","2025-11-10T10:04:24.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,12,,,,,,,,,,,"//_::_====-..=--__=====___.=_________.",,,,,,,,"WinEventLog:System","WinEventLog:System","tgmp-Ubuntu",,,,,,,,,,,,,,,
,,,,,,,,,"11/10/2025 08:04:24 AM
LogName=Security
EventCode=4672
EventType=0
ComputerName=SOC-AD1.ad.lab
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=34828
Keywords=Audit Success
TaskCategory=Special Logon
OpCode=Info
Message=Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","2025-11-10T10:04:24.000-0600",,,,,,,,,,,,,,,,,,,,,,,,"SOC-AD1",windows,,,31,,,,,,,,,,,"//_::_====-..=___.===_=_==_____.\r\r:\rt_:tt---\rt_:tt",,,,,,,,"WinEventLog:Security","WinEventLog:Security","tgmp-Ubuntu",,,,,,,,,,,,,,,
